Lx=13, Ly=13, delta=3.7, Rb=1.9, alpha=0.05, n_edge=4, delta_boundary=1.8, USE_STAR_MODULATION=False
running Lx=13, Ly=13, delta=3.7, Rb=1.9, alpha=0.05, n_edge=4, delta_boundary=1.8

Build MPO | Nsites =   169 | Nterms =      14534 | Algorithm = FastSVD | Cutoff = 1.00e-16 | Max bond dimension =    -1
 Site =    37 /   169 .. Mmpo =    40 DW = 3.10e-28 Error = 1.23e-12 NNZ =     1522 SPT = 0.0244 Tsvd = 0.001 T = 0.041
 Site =    38 /   169 .. Mmpo =    41 DW = 2.01e-28 Error = 1.72e-12 NNZ =     1601 SPT = 0.0238 Tsvd = 0.001 T = 0.042
 Site =    39 /   169 .. Mmpo =    42 DW = 3.39e-28 Error = 7.83e-13 NNZ =     1682 SPT = 0.0232 Tsvd = 0.001 T = 0.042
 Site =    40 /   169 .. Mmpo =    43 DW = 1.92e-28 Error = 8.98e-13 NNZ =     1765 SPT = 0.0227 Tsvd = 0.001 T = 0.043
 Site =    41 /   169 .. Mmpo =    44 DW = 1.30e-27 Error = 7.47e-13 NNZ =     1850 SPT = 0.0222 Tsvd = 0.001 T = 0.044
 Site =    42 /   169 .. Mmpo =    45 DW = 6.41e-28 Error = 7.49e-13 NNZ =     1937 SPT = 0.0217 Tsvd = 0.001 T = 0.045
 Site =    43 /   169 .. Mmpo =    46 DW = 5.31e-28 Error = 5.32e-13 NNZ =     2026 SPT = 0.0213 Tsvd = 0.001 T = 0.046
 Site =    44 /   169 .. Mmpo =    46 DW = 3.95e-17 Error = 6.28e-09 NNZ =     2071 SPT = 0.0213 Tsvd = 0.001 T = 0.046
 Site =    45 /   169 .. Mmpo =    47 DW = 1.65e-28 Error = 5.91e-13 NNZ =     2117 SPT = 0.0208 Tsvd = 0.001 T = 0.046
 Site =    46 /   169 .. Mmpo =    47 DW = 8.89e-17 Error = 9.43e-09 NNZ =     2163 SPT = 0.0208 Tsvd = 0.001 T = 0.047
 Site =    47 /   169 .. Mmpo =    48 DW = 4.53e-28 Error = 4.91e-13 NNZ =     2210 SPT = 0.0204 Tsvd = 0.001 T = 0.047
 Site =    48 /   169 .. Mmpo =    49 DW = 1.02e-27 Error = 5.19e-13 NNZ =     2305 SPT = 0.0200 Tsvd = 0.001 T = 0.047
 Site =    49 /   169 .. Mmpo =    50 DW = 3.53e-28 Error = 2.94e-12 NNZ =     2400 SPT = 0.0204 Tsvd = 0.002 T = 0.049
 Site =    50 /   169 .. Mmpo =    50 DW = 4.76e-17 Error = 6.90e-09 NNZ =     2450 SPT = 0.0200 Tsvd = 0.001 T = 0.049
 Site =    51 /   169 .. Mmpo =    51 DW = 1.79e-28 Error = 2.93e-13 NNZ =     2501 SPT = 0.0192 Tsvd = 0.001 T = 0.048
 Site =    52 /   169 .. Mmpo =    51 DW = 9.68e-17 Error = 9.84e-09 NNZ =     2551 SPT = 0.0192 Tsvd = 0.002 T = 0.049
 Site =    53 /   169 .. Mmpo =    52 DW = 8.99e-28 Error = 1.54e-12 NNZ =     2601 SPT = 0.0192 Tsvd = 0.001 T = 0.049
 Site =    54 /   169 .. Mmpo =    53 DW = 1.88e-28 Error = 2.03e-12 NNZ =     2705 SPT = 0.0185 Tsvd = 0.001 T = 0.050
 Site =    55 /   169 .. Mmpo =    53 DW = 5.47e-17 Error = 7.40e-09 NNZ =     2756 SPT = 0.0189 Tsvd = 0.002 T = 0.051
 Site =    56 /   169 .. Mmpo =    54 DW = 2.02e-26 Error = 1.67e-12 NNZ =     2808 SPT = 0.0189 Tsvd = 0.001 T = 0.050
 Site =    57 /   169 .. Mmpo =    54 DW = 1.15e-17 Error = 3.39e-09 NNZ =     2861 SPT = 0.0189 Tsvd = 0.002 T = 0.051
 Site =    58 /   169 .. Mmpo =    55 DW = 6.32e-27 Error = 1.29e-12 NNZ =     2916 SPT = 0.0182 Tsvd = 0.002 T = 0.050
 Site =    59 /   169 .. Mmpo =    55 DW = 1.79e-17 Error = 4.23e-09 NNZ =     2965 SPT = 0.0198 Tsvd = 0.002 T = 0.051
 Site =    60 /   169 .. Mmpo =    55 DW = 9.20e-17 Error = 9.59e-09 NNZ =     2969 SPT = 0.0185 Tsvd = 0.002 T = 0.051
 Site =    61 /   169 .. Mmpo =    56 DW = 1.23e-26 Error = 7.45e-13 NNZ =     3024 SPT = 0.0182 Tsvd = 0.002 T = 0.050
 Site =    62 /   169 .. Mmpo =    56 DW = 3.92e-17 Error = 6.26e-09 NNZ =     3080 SPT = 0.0179 Tsvd = 0.002 T = 0.050
 Site =    63 /   169 .. Mmpo =    56 DW = 2.01e-17 Error = 4.48e-09 NNZ =     3079 SPT = 0.0182 Tsvd = 0.002 T = 0.050
 Site =    64 /   169 .. Mmpo =    56 DW = 6.99e-17 Error = 8.36e-09 NNZ =     3078 SPT = 0.0185 Tsvd = 0.002 T = 0.049
 Site =    65 /   169 .. Mmpo =    57 DW = 1.29e-26 Error = 3.88e-13 NNZ =     3135 SPT = 0.0179 Tsvd = 0.002 T = 0.050
 Site =    66 /   169 .. Mmpo =    57 DW = 4.36e-17 Error = 6.61e-09 NNZ =     3191 SPT = 0.0179 Tsvd = 0.002 T = 0.050
